fluid,Z,K_is,Vr,Ns,reaction,AR,etaTT,etaTS,PratioTT,N,Z0,Z2,Z3,V0_div_U0,W0_div_U0,V2_div_U2,W2_div_U2,V3_div_U3,W3_div_U3,H0_div_Rm,H1_div_Rm,H3_div_Rm,H_div_CaxSt,H_div_CaxRt,SolidSt,SolidRt,Delta etaTT profile,Delta etaTT mixing,Delta etaTT shock,Delta etaTT endwall,Delta etaTT leakage,Gamma_ratio_0,Gamma_ratio_1,Gamma_ratio_2,Gamma_ratio_3,Gamma_0,Gamma_1,Gamma_2,Gamma_3,M abs 0,M abs 1,M abs 2,M abs 3,M rel 2,M rel 3,P stat 0,P stat 1,P stat 2,P stat 3,P tot 0,P tot 1,P tot 2,P tot 3,T stat 0,T stat 1,T stat 2,T stat 3,T tot 0,T tot 1,T tot 2,T tot 3
MM,0.62,3.7,6.7,0.63,0.5,3,0.8625664414242505,0.8241842248355439,4.531554655879028,78.3509643802365,0.670780838864286,0.8419018911614646,0.9227202078782858,0.43989093383005023,0.0,1.291502084876632,0.3956195662127339,0.40216585142622147,1.3106031826859317,0.0813321155589818,0.21245522873300018,0.49208581177887095,1.2840896339569356,1.4473729156154704,1.1722408966167923,1.0899976681572194,1.689764406935168,5.182772355040943,0.38962560537531,3.259395862363146,3.4442082288071996,0.5915250564975051,0.822879048170722,0.822879048170722,0.9181388879796829,1.1538846715048878,1.0579932646260404,1.0579932646260404,1.0386171652486873,0.6155935509059552,1.2538658668395204,1.2538658668395204,0.3650423532992712,0.40215801828040004,1.1784602462216458,1351498.9457237157,663699.1219400892,663699.1219400892,319758.6053743065,1544904.0,1390657.8612730154,1390657.8612730154,340921.4093877723,514.6701042282451,498.49755104779143,499.32191300657576,486.53158592737253,518.9030382827617,516.2707870153092,516.2707870153092,489.6470881334636
MM,0.62,3.7,6.7,0.75,0.5,3,0.8797802605505142,0.8170792333140263,4.360556683385883,78.3509643802365,0.6867876865931007,0.8417695312422102,0.9225141911465956,0.5495328872358823,0.0,1.3008103499606247,0.48719438695655864,0.5113356230613333,1.3590502491360201,0.08705027187952302,0.2107846269950105,0.483101132432695,1.3811290863205699,1.4628858158226492,1.219689922604387,1.172824733320277,1.3558110298839354,4.568622919823828,0.5079845985164422,2.998706107442972,2.777927575458028,0.6149512635537112,0.8227325542394859,0.8227325542394859,0.9179024994345912,1.1389876682223739,1.0580133156162537,1.0580133156162537,1.0386702625252426,0.7031465782789218,1.2638683013280072,1.2638683013280072,0.46208148766290413,0.4911629013622793,1.2221302152456974,1289466.4199674327,663665.4413577489,663665.4413577489,319817.7654943458,1544904.0,1409800.1811193763,1409800.1811193763,354290.54411475133,513.3215196986733,498.50319704524406,499.21747954987933,486.53459365662394,518.9030382827617,516.5848334398364,516.5848334398364,489.9134791535909
MM,0.62,3.7,6.7,0.81,0.5,3,0.8836692921291183,0.8048409432245206,4.249513316978205,78.3509643802365,0.6976319990077633,0.841721342374259,0.9224486522596864,0.6125405315127586,0.0,1.3041451995946376,0.543178108318247,0.5729854658490433,1.3845965755320395,0.09126258366976361,0.21020415998292935,0.48035954299521716,1.4545704752795199,1.4674546767471548,1.2384392138884919,1.2004299522011082,1.2456080409209758,4.480188613432457,0.5830816020003349,2.975888107366842,2.5371693825719133,0.6306109395218453,0.8226891435724637,0.8226891435724637,0.9178275204069495,1.1299157468091938,1.0580119834776212,1.0580119834776212,1.0386867711858714,0.7565603433822591,1.2675157563194062,1.2675157563194062,0.5169016818789276,0.5447039011498218,1.245087178008495,1247127.24497823,663657.872875183,663657.872875183,319856.1381201871,1544904.0,1417101.3786640654,1417101.3786640654,363548.4547907168,512.3997674090322,498.5074721598079,499.18017482358135,486.5365385751312,518.9030382827617,516.7052511795152,516.7052511795152,490.2152310095295
MM,0.62,3.7,6.7,0.98,0.5,3,0.8770413295282936,0.7341119251373519,3.8204667923932867,78.3509643802365,0.7391940678750692,0.8415726726162512,0.9223852268217687,0.8262890676947862,0.0,1.3121930959691972,0.7466523105012267,0.7766799768668884,1.4732356266566369,0.11062280727439933,0.2088166821120887,0.4776023768586328,1.8661888303559266,1.4624063136178032,1.227628478115303,1.1686280588500164,1.047894066623578,5.102027906422679,1.001965823856532,3.21009861078031,2.2377199603190623,0.6890544942113476,0.8225741030881966,0.8225741030881966,0.9177560228818814,1.101303873004357,1.0579926937639172,1.0579926937639172,1.0387010511508292,0.9354849332601841,1.2763112789571174,1.2763112789571174,0.6982783386921839,0.7377954635435667,1.3244486384271137,1082447.596990677,663784.7740087295,663784.7740087295,319977.7093608271,1544904.0,1435873.3098064105,1435873.3098064105,404375.7174060432,508.7739831935186,498.52803829198837,499.09479083194793,486.5426699185232,518.9030382827617,517.0163715154126,517.0163715154126,491.8134007184493
MM,0.73,1.7,1.3,0.63,0.5,3,0.3674973813751149,0.3502121563562093,1.2126470172900372,78.3509643802365,0.7305271707375595,0.758877734257519,0.7830464280364582,0.3289708314743798,0.0,0.5625400514738599,0.4448338386740692,0.26541987566155034,0.7511448904407028,0.1751160988029361,0.3320089111335864,0.29904990136197895,1.8661706463811298,3.0,0.3564153392818715,0.40685686841321655,1.9826793383399433,40.065467808249736,0.012414888441081295,17.682130698723597,1.4918733705499454,0.6790083035370716,0.717505270766147,0.717505270766147,0.7494518583252174,1.1062005886991961,1.0901566840424306,1.0901566840424306,1.0787207602022328,0.0710864677286931,0.31092712977000464,0.31092712977000464,0.15365550001746764,0.2482054749585015,0.3937443683520514,1156480.4429302153,1043131.9314361319,1043131.9314361319,944512.4446427494,1158678.0,1085459.9056215046,1085459.9056215046,955494.8665848002,513.9190665823611,511.4488267940659,512.0194361131789,509.229195970579,513.9662946998267,512.9480918369211,512.9480918369211,510.5937071584419
MM,0.73,1.7,1.3,0.75,0.5,3,0.6858572286100508,0.661155928939026,1.2177578020574185,78.3509643802365,0.7308640301785039,0.7581350442452821,0.781934559122706,0.2848760383216825,0.0,0.7835005697375714,0.25519759100310585,0.2426249200938393,0.7978470956954781,0.17539957845341658,0.23643832693444244,0.2697503912396806,3.0,3.0,0.8075705747745046,0.73657633110384,2.3407151650903346,20.658528030097745,0.0,5.850593160433803,2.0882953385225056,0.6794691727431394,0.7163875101805446,0.7163875101805446,0.7478408661168177,1.1059906334414584,1.0905622714125294,1.0905622714125294,1.0792425687151486,0.0910068695380317,0.43656409047694156,0.43656409047694156,0.13325901582146032,0.15001691057329566,0.42638101758023533,1155075.9450629558,1043147.4463373438,1043147.4463373438,944512.6059586629,1158678.0,1125378.4096765125,1125378.4096765125,951484.7681882207,513.8888714248843,511.44918886148923,511.70219874966836,509.2291996744085,513.9662946998267,513.4987735153532,513.4987735153532,509.9494336651178
MM,0.73,1.7,1.3,0.81,0.5,3,0.7419077731852816,0.7168212517685991,1.2184017784865795,78.3509643802365,0.731105411005061,0.758021577010442,0.7817348170563395,0.27033563600874816,0.0,0.8111804843606378,0.24782804663994584,0.23677039418090137,0.8241118903572321,0.17560315052864114,0.22815407702536536,0.26119295935341974,3.0,3.0,0.8896298230828267,0.8143496602947499,2.2144226153752,16.658383933777287,0.0,4.706219485481,1.9483859236703482,0.67979932535294,0.7162172270293098,0.7162172270293098,0.7475510096442624,1.1058405013241863,1.0906239908601683,1.0906239908601683,1.0793367805774634,0.10293679789684722,0.4520777516156699,0.4520777516156699,0.1292032253807192,0.14846107409424913,0.4415656365298356,1154069.4050852018,1043158.5994954057,1043158.5994954057,944512.7275505662,1158678.0,1131534.1742561557,1131534.1742561557,950981.8685911929,513.867226691339,511.4494489727158,511.6548914233716,509.22920246615894,513.9662946998267,513.5846330773917,513.5846330773917,509.8390367615957
MM,0.73,1.7,1.3,0.98,0.5,3,0.8269045110562108,0.7924266183514412,1.2165710300091503,78.3509643802365,0.7321419253030219,0.7578414091468758,0.7814219281454537,0.2894895917459411,0.0,0.8517793714342649,0.28370379948333796,0.2653497010018284,0.8789113887036065,0.17648139514166442,0.21692528636054279,0.24855317962072804,3.0,3.0,1.0165415804940283,0.945373517501763,1.8030883553821653,10.344929554626825,0.0,3.53499757297272,1.5508837623033678,0.6812161907699945,0.7159487258515579,0.7159487258515579,0.7470966946077334,1.105198783434303,1.0907208451061956,1.0907208451061956,1.0794846486421856,0.14328752614771958,0.47468027258339196,0.47468027258339196,0.1435280103711818,0.16971385941957026,0.47231497887190743,1149745.9877375173,1043207.0522641344,1043207.0522641344,944513.3141248755,1158678.0,1140995.608857105,1140995.608857105,952412.9470609579,513.7742052746868,511.4505773717159,511.5836185772364,509.2292159337591,513.9662946998267,513.7170973439667,513.7170973439667,509.7171189277794
MM,0.73,1.7,1.7,0.52,0.5,3,0.520212634425631,0.49361881570344246,1.5000877127321166,78.3509643802365,0.7307461694656326,0.7861773184550629,0.8274211594267363,0.36103996184884224,0.0,0.7152237720430746,0.29142893168899925,0.28203012091403207,0.7248529532294445,0.15163140242851852,0.2608500289504338,0.3351547698346483,2.1804546809108154,3.0,0.5775424779010335,0.5228343664937006,3.3149405632339257,23.92051618774217,0.006482329526069641,15.170099846917818,3.811701221724051,0.6793079398225665,0.7533671755906283,0.7533671755906283,0.8059174980665275,1.1060640346765835,1.0774629105427522,1.0774629105427522,1.0619798536911522,0.08457246212890264,0.5602104012847864,0.5602104012847864,0.22371214122979005,0.23043465443829003,0.5273226141359226,1155567.3761115314,928376.9881449053,928376.9881449053,755965.6073597894,1158678.0,1056931.0358612263,1056931.0358612263,772406.8333908918,513.899437616362,508.85334890092463,509.6722824928971,504.6822175481831,513.9662946998267,512.5614534371149,512.5614534371149,506.9724685954014
MM,0.73,1.7,1.7,0.63,0.5,3,0.746683233171285,0.7261164202372888,1.5152981097326372,78.3509643802365,0.7311300955672164,0.7854021435582418,0.8261339022262536,0.24284730881591923,0.0,0.82108600046443,0.20373098670795906,0.21163798279952653,0.8113495261615441,0.15191136452582715,0.22583207986466677,0.297455530751995,2.950326959145084,3.0,0.9120843169986513,0.8057859424055308,3.306762796694862,12.355820086809178,0.00046846922800991564,6.0502067433746305,3.2229028343905397,0.6798330838845279,0.7522522452804676,0.7522522452804676,0.8041806376363532,1.1058251629632911,1.077817833280588,1.077817833280588,1.0624504554358536,0.10407975420192236,0.646283455231427,0.646283455231427,0.16324875037350645,0.17158224504892955,0.601479422902376,1153966.466211399,928388.961747804,928388.961747804,755965.7799449418,1158678.0,1104337.4767485384,1104337.4767485384,764653.4979209073,513.8650128365371,508.85367763756983,509.2776173457799,504.6822219618096,513.9662946998267,513.2074087454773,513.2074087454773,505.91569341845286
MM,0.73,1.7,1.7,0.75,0.5,3,0.8332352451794645,0.81300645034057,1.5174679029045297,78.3509643802365,0.7318503518551633,0.7850951175938274,0.8256150334230158,0.21994248018933343,0.0,0.8588727483959088,0.1998166937969832,0.20075271633800457,0.8550519395734707,0.15243874635261104,0.21578811217028523,0.28276998146904486,3.0,3.0,1.0228296695981336,0.9297965461449215,2.653519099748114,7.451491785488573,0.0,3.894301952279833,2.537276813673983,0.6808177622416308,0.7518116804863219,0.7518116804863219,0.8034790315392983,1.1053788151115007,1.0779576449679746,1.0779576449679746,1.0626414064568372,0.1331784143003879,0.6769307020573586,0.6769307020573586,0.15279216817434857,0.1763638545153172,0.6370479913928591,1150962.3751252482,928411.5960206471,928411.5960206471,755966.120223102,1158678.0,1123624.2163657504,1123624.2163657504,763560.1371088093,513.8003850122217,508.85429770337134,509.124358523875,504.68223066386327,513.9662946998267,513.4744304421299,513.4744304421299,505.54347841011094
MM,0.73,1.7,1.7,0.81,0.5,3,0.8572581691330208,0.8350371379533165,1.5164785582025044,78.3509643802365,0.7323655672717566,0.7850078677457144,0.8254677870926896,0.2250737355216831,0.0,0.8692320884110093,0.21144762953161375,0.2081883780813834,0.8703496212270584,0.15281774070693643,0.21318904741207734,0.2788445143132018,3.0,3.0,1.05388215985143,0.9672085601248661,2.3930215110446906,6.07251786217291,0.0,3.4626019361513105,2.2545288474744907,0.681521719045661,0.7516872298445955,0.7516872298445955,0.8032797725354403,1.1050609521819548,1.0779967600163465,1.0779967600163465,1.0626957264548837,0.15058220881581355,0.6851682084150605,0.6851682084150605,0.15774897928210785,0.18660456026768169,0.6492838933135283,1148812.8900519337,928427.9208895687,928427.9208895687,755966.3767101499,1158678.0,1129041.3594622687,1129041.3594622687,764058.280766852,513.7541182108768,508.85474383382916,509.0822699009574,504.68223722301735,513.9662946998267,513.549885064163,513.549885064163,505.4586489254319
MM,0.73,1.7,1.7,0.98,0.5,3,0.895168201132216,0.8600976192473897,1.508320944408646,78.3509643802365,0.734569522271351,0.7848547954463244,0.8252292617889172,0.2722923564741854,0.0,0.8856262526068789,0.27189184530087107,0.2573942229683113,0.9064060340451269,0.15445542142964444,0.20908974242025397,0.27253754432091265,3.0,3.0,1.1085774884891426,1.0329612994880732,1.819464020086603,3.8497197339808276,0.0,3.013506955100398,1.769931993900531,0.6845292414765836,0.751472257602706,0.751472257602706,0.8029568632514491,1.1037144496767275,1.078062615315576,1.078062615315576,1.0627838367869002,0.20928866899127083,0.6984355522385125,0.6984355522385125,0.19370589698192128,0.23216128576672035,0.6775228732512872,1139612.3838942337,928499.3587525634,928499.3587525634,755967.6140908976,1158678.0,1137999.58169834,1137999.58169834,768190.6190424694,513.5558461799777,508.85668569122225,509.0145159315226,504.6822688656404,513.9662946998267,513.6751053274627,513.6751053274627,505.4058442322259
MM,0.73,1.7,2.1,0.52,0.5,3,0.5030882814966848,0.4764356997776056,1.783766790630644,78.3509643802365,0.7310857849475532,0.8066786791127406,0.857067736434586,0.37206087766212015,0.0,0.7069302074160277,0.2994641468510016,0.28811570326541525,0.7185593037642986,0.1350909025027112,0.2636557213443755,0.3694921544879702,1.7906646055333078,2.811083161636472,0.5570304588585435,0.4938803073365907,3.0183508647021906,24.60406709485583,0.007494658019335798,15.890833759556067,4.228473828719304,0.6797724842625773,0.7797060362367937,0.7797060362367937,0.8422221196960152,1.1058526984098158,1.0693195603478673,1.0693195603478673,1.0531174093122533,0.10201892509995528,0.6529740103705683,0.6529740103705683,0.26712209075123006,0.27765761072518497,0.6097356708210183,1154151.2483163236,842668.3646245667,842668.3646245667,629217.3119066374,1158678.0,1010185.684385905,1010185.684385905,649568.0971784175,513.8689868199302,506.8246227223608,508.06805684958255,501.27184043566285,513.9662946998267,511.938657316006,511.938657316006,504.70593030713815
MM,0.73,1.7,2.1,0.63,0.5,3,0.7423908899938378,0.7218077503451112,1.8116998068224446,78.3509643802365,0.7316436996990494,0.8056416036399023,0.855469765638279,0.24452813797830625,0.0,0.8186059165765511,0.20584272232181627,0.21276172539275906,0.8100509417088948,0.1354539152734169,0.22673616529842233,0.32676061572597576,2.2908127314859223,2.989321613528556,0.9150607104916245,0.7950384701736908,3.0958809061694126,12.528662511575794,0.0003875013985688014,6.201945632656825,3.5144123343143097,0.6805353111305146,0.7782630107372813,0.7782630107372813,0.8401686351266507,1.1055066416712007,1.0697410438445307,1.0697410438445307,1.0536234655708487,0.12552157009456785,0.7592692730434125,0.7592692730434125,0.19161274379828566,0.20311175848545032,0.7019325616988926,1151824.391792256,842680.5754378807,842680.5754378807,629217.5585696554,1158678.0,1078904.1176832835,1078904.1176832835,639552.9743043992,513.8189338488289,506.8250330328212,507.4628038846831,501.2718474721281,513.9662946998267,512.8591295990208,512.8591295990208,503.083897277667
MM,0.73,1.7,2.1,0.75,0.5,3,0.831856067626772,0.811554647431365,1.8154321552756787,78.3509643802365,0.7326889858485145,0.8052273923564522,0.8548372430565759,0.22095179676752152,0.0,0.8585200927336768,0.20004538996994348,0.2014333680770889,0.8540318375163848,0.1361381192526013,0.2159541248171716,0.3109237104361465,2.5468645098859395,3.0,1.0307617983351587,0.9240876294760851,2.52175576076481,7.541858407661106,0.0,3.8546963647655974,2.746602068973081,0.6819634443098583,0.7776876715912003,0.7776876715912003,0.8393536279666218,1.1048620207398385,1.06990851756296,1.06990851756296,1.05382538370414,0.1605462530974764,0.7973772152502935,0.7973772152502935,0.17916808985441965,0.20759995441798526,0.7438543735995433,1147463.3314943467,842703.7430765597,842703.7430765597,629218.0449067539,1158678.0,1107755.0927057164,1107755.0927057164,638238.1168213093,513.7250590184599,506.8258077018465,507.2252552560314,501.2718613454449,513.9662946998267,513.2545597713076,513.2545597713076,502.52139376220475
MM,0.73,1.7,2.1,0.81,0.5,3,0.8589445032805877,0.8367958948741111,1.8141529203487459,78.3509643802365,0.7334356019695305,0.8051112789298361,0.8546340435012484,0.2257797210231457,0.0,0.8689925581357422,0.2115778694408761,0.20864327206481,0.8695239220915205,0.13663011400846573,0.21326614382425862,0.3057990338909351,2.636001618739075,3.0,1.0611093576896975,0.9622209060786033,2.252460103284759,5.93711236328992,0.0,3.3916716055464313,2.431792318948267,0.6829826639996316,0.7775273348238424,0.7775273348238424,0.8390915432084586,1.104404550133139,1.069954623688989,1.069954623688989,1.053890444085368,0.18147135020068925,0.8075296270656416,0.8075296270656416,0.1835267016589102,0.21957915914025866,0.7607967332473525,1144347.1138770634,842720.5206397058,842720.5206397058,629218.4114892214,1158678.0,1115863.1609113389,1115863.1609113389,638688.1651505211,513.6579282380357,506.82636565950577,507.16043617836397,501.27187180241515,513.9662946998267,513.3666879897671,513.3666879897671,502.36599295866574
MM,0.73,1.7,2.1,0.98,0.5,3,0.897523561364172,0.8624305554405937,1.80018965583653,78.3509643802365,0.7366191136417107,0.804912395495073,0.8543509660346704,0.27204387975315664,0.0,0.8860477380691881,0.2717680925282943,0.2572866852196112,0.9068548812922872,0.13875902792368958,0.20906992805109142,0.2989481802435342,2.856159443274177,3.0,1.1141423913680617,1.0301561961130905,1.718746878815114,3.8090259403958826,0.0,2.8776841093550276,1.8094325673704281,0.6873205660771544,0.7772570514969057,0.7772570514969057,0.8387262496525865,1.1024812338591563,1.0700297666914012,1.0700297666914012,1.0539812218912412,0.2518980009569074,0.8237301737243528,0.8237301737243528,0.22620031291050574,0.2733539933598021,0.7936042532447694,1131048.142841782,842794.5905937969,842794.5905937969,629220.1800686814,1158678.0,1129214.024500037,1129214.024500037,643642.1830574146,513.37093272639,506.82879996270384,507.0566968522127,501.2719222495736,513.9662946998267,513.552292108188,513.552292108188,502.2718998533022
MM,0.73,1.7,3.3,0.63,0.5,3,0.7220987314361024,0.6992318529269601,2.695959972051005,78.3509643802365,0.7328309661881562,0.8440363555835633,0.9038659381111447,0.3045263046654957,0.0,0.8147846286230861,0.20911229598481595,0.25090753169978103,0.7670727486197676,0.10565462016936644,0.2291112763059201,0.40228547587950964,1.5655468606871379,1.972731705312729,0.8787585321600989,0.6987492580379485,2.488846495993058,13.013214779274684,0.0,7.7641997496341375,3.948363580698566,0.682157319031921,0.826138609132613,0.826138609132613,0.8969934205192922,1.104774836361022,1.0569950367378627,1.0569950367378627,1.0420640801898142,0.16473022586653754,0.9491275699450166,0.9491275699450166,0.2518646905371016,0.2625099938977181,0.8653262286365841,1146870.8155361256,677893.5944271691,677893.5944271691,417090.23303954286,1158678.0,1019100.7380263709,1019100.7380263709,429783.08729061467,513.7122981740813,502.59751309222736,503.7715667088329,494.3660647720255,513.9662946998267,512.0559330418446,512.0559330418446,497.69047358224924
MM,0.73,1.7,3.3,0.75,0.5,3,0.82100801157287,0.79970402955732,2.709266570367432,78.3509643802365,0.734622103243712,0.8434345784219044,0.903111401335036,0.22610144497152637,0.0,0.8555309713691722,0.20199815418376446,0.20489230997677743,0.8489116724507276,0.10657454969834382,0.21653091870546742,0.3830059719525187,1.6965368249609543,2.039429132597319,1.0490422700364004,0.9038439651043323,2.1812650035583414,7.981715194311468,0.0,4.310928739067499,3.2284543779760755,0.684600918018972,0.8253495941097915,0.8253495941097915,0.8960975059873929,1.1036825852364551,1.0571964702641798,1.0571964702641798,1.042266419960812,0.21048947401568502,1.0023671336303481,1.0023671336303481,0.23112112284998315,0.2614368214346717,0.9220174123134187,1139392.7717467211,677907.5217652705,677907.5217652705,417091.0369776307,1158678.0,1070302.0187740657,1070302.0187740657,427672.20201696863,513.5511087735009,502.5985563812633,503.3179418534734,494.3660954509931,513.9662946998267,512.7425118463655,512.7425118463655,496.61533316413716
MM,0.73,1.7,3.3,0.81,0.5,3,0.8440967415149435,0.8210490722115945,2.705822908175547,78.3509643802365,0.7358971218611614,0.8433044039996511,0.9029275804730694,0.2309031502411158,0.0,0.8650851208385422,0.21372916447777057,0.211938684293796,0.8636593073912147,0.1072370020042809,0.21418163867672216,0.37739054333754074,1.7352075288087903,2.0613250780090553,1.0750422951744891,0.9398366668466643,1.9527893269619123,6.856483685380832,0.0,3.799767128697029,2.8442281260509295,0.6863379007474463,0.8251811384392709,0.8251811384392709,0.8958790001314308,1.102913583129831,1.0572383580139788,1.0572383580139788,1.0423158645368649,0.23775989108963094,1.013376162336502,1.013376162336502,0.23704043511027084,0.27695485007767917,0.940537595832685,1134065.889273964,677917.8465725352,677917.8465725352,417091.642966188,1158678.0,1081823.3517293648,1081823.3517293648,428216.49432381394,513.4361296498678,502.59930904911107,503.22009894369404,494.3661185750625,513.9662946998267,512.8990646612801,512.8990646612801,496.39449978441337
MM,0.73,1.7,3.3,0.98,0.5,3,0.8829846750190868,0.8478291905521086,2.6735669448234125,78.3509643802365,0.7412935484235869,0.8430729175434448,0.9026076597204475,0.2760903150575894,0.0,0.8812857460741793,0.27320083523605604,0.2590715748828319,0.8997628049524583,0.1101128224565388,0.2103020943388742,0.36785450829334587,1.8463886451910616,2.094907805617816,1.1166141539068346,1.0035427440570932,1.477781719517024,4.860470258827543,0.0,3.202243704880503,2.1006543074359563,0.6936666384940539,0.8248869567599788,0.8248869567599788,0.8954985046833668,1.099735333567569,1.0573081955647514,1.0573081955647514,1.042402035985519,0.329087415826465,1.0321339569678096,1.0321339569678096,0.28617062177479186,0.3445564536415767,0.984576531543123,1111486.536855928,677965.7044139456,677965.7044139456,417094.5667808791,1158678.0,1102197.1489233007,1102197.1489233007,433382.8267302018,512.9472197276712,502.6026047395265,503.05265364020005,494.36623013389305,513.9662946998267,513.1780308864896,513.1780308864896,496.16842983271073
MM,0.73,1.7,5.1,0.63,0.5,3,0.7509079004713667,0.7257626356716977,4.004907333425822,78.3509643802365,0.7340539345451877,0.8740951340295459,0.9354922452339307,0.2496285001276153,0.0,0.8354241009528833,0.1916954525222491,0.21615252625554127,0.8061462105305455,0.08320290541431359,0.22335410359143876,0.5023412678862655,1.2623240250983372,1.4927883126121224,1.013299414559583,0.7768898965360604,2.404607558690941,9.784702940040146,0.14097124297878239,6.671946810781537,5.311732206858988,0.6838262237334342,0.8622384584340657,0.8622384584340657,0.9323544889043108,1.1040275377452637,1.048917971993378,1.048917971993378,1.0361166243405389,0.19712723605818208,1.1316990339987343,1.1316990339987343,0.30575856540552976,0.29087664974589217,0.9951347857763804,1141765.53845999,545331.491476127,545331.491476127,275840.9299634635,1158678.0,997472.0152321195,997472.0152321195,289314.5592482061,513.6022815459933,498.71208493709435,500.09556429991426,488.08148482255064,513.9662946998267,511.76997089863914,511.76997089863914,492.5436025072601
MM,0.73,1.7,5.1,0.75,0.5,3,0.8255768411044991,0.8034287316294674,4.0466265060238165,78.3509643802365,0.7366053639036593,0.8736878599457356,0.9349546660838364,0.2292182635473565,0.0,0.8620536696816924,0.19777034246624434,0.20697439488389668,0.8458777230646364,0.08424122230852367,0.2160799133945171,0.4682164650672103,1.3151714956604703,1.543426000613805,1.0964389383412887,0.8959029594240495,1.9114470423429952,6.638772513704428,0.22097046045005397,4.413054448866394,4.026372689064594,0.687301858226822,0.8617307943931671,0.8617307943931671,0.9317503198609907,1.102489446740512,1.0490371411099637,1.0490371411099637,1.0362560252038495,0.25163615796697164,1.1685251952402502,1.1685251952402502,0.2756617525198989,0.3054164342507606,1.0665101122751903,1131105.6224394094,545329.1713321356,545329.1713321356,275842.0439797452,1158678.0,1040395.2288559431,1040395.2288559431,286331.8367225613,513.3721749539169,498.7133779084763,499.7003485698571,488.0815442568234,513.9662946998267,512.3389679898853,512.3389679898853,491.30188499565884
MM,0.73,1.7,5.1,0.81,0.5,3,0.8456368198546956,0.8218968995759118,4.040921776031944,78.3509643802365,0.7384152796329783,0.87356809465062,0.9348026062817393,0.23294588632634392,0.0,0.8696998218064697,0.2111938602803295,0.21324932876385347,0.8613798518264251,0.0849900541448586,0.21403184278043988,0.46097121022217713,1.337864071079767,1.559582223337617,1.1177345698017154,0.9331823875219196,1.7001740703937895,5.870888691504394,0.2564352013602611,3.9080648565488874,3.529086927722913,0.6897623542712639,0.8615827449041387,0.8615827449041387,0.9315792843153388,1.1014152731386948,1.0490712148053318,1.0490712148053318,1.0362955227631345,0.2840404174932787,1.1791342581734157,1.1791342581734157,0.2817837463374519,0.32336709443695477,1.0880002659048877,1123536.3826413036,545328.0104577685,545328.0104577685,275842.883714774,1158678.0,1053482.4134696773,1053482.4134696773,286736.06276481424,513.2084524546457,498.71431132854457,499.58478951674533,488.08158905473647,513.9662946998267,512.5146917914251,512.5146917914251,491.0166156785481
MM,0.73,1.7,5.1,0.98,0.5,3,0.8782324729685437,0.8428341716205625,3.9762904515147612,78.3509643802365,0.7460180467574713,0.8733667151282607,0.9345450750072904,0.2765959538252803,0.0,0.8822837029399526,0.27289432017035153,0.259299212743974,0.8989071164239374,0.08825197033633973,0.2107508846727507,0.4488127044943853,1.4080275026970157,1.5849473237411398,1.143323825880522,0.9971984158238196,1.2904815542718273,4.519458845302471,0.3561612635513356,3.315841232948147,2.59763801266486,0.7000524299679788,0.8613397490695235,0.8613397490695235,0.9312894912559162,1.0970511004127648,1.0491239466667808,1.0491239466667808,1.0363624417689465,0.3920375818737195,1.1967398373128055,1.1967398373128055,0.3366116704343132,0.4011405541656733,1.1386014509385514,1091673.6828264894,545327.8297125499,545327.8297125499,275846.9356488632,1158678.0,1076044.399045713,1076044.399045713,291396.7211722684,512.5160073819987,498.71840447642,499.39259299089207,488.08180517874115,513.9662946998267,512.8201315639724,512.8201315639724,490.7391689788127
MM,0.73,1.7,6.7,0.63,0.5,3,0.7404176683075806,0.7120917249189254,5.103785700075369,78.3509643802365,0.7348452755808477,0.8900595712419366,0.9500827155298321,0.2571845499214963,0.0,0.8402819339891402,0.18769113675617316,0.2211235712930458,0.8004566797071013,0.0717423242337037,0.22244737806109702,0.5932562277919992,1.1270392033916365,1.2700524724800983,1.0453398308113377,0.7514094182066947,2.140895224043138,8.867634390412837,0.5364111725045806,6.716159267206068,6.916227597132519,0.6849050995466547,0.8809259174061642,0.8809259174061642,0.9481921752424838,1.1035474749992478,1.0451751052707379,1.0451751052707379,1.0337107939824253,0.21551173204836668,1.2220142952991673,1.2220142952991673,0.36309587737279425,0.30543521693727893,1.040364321087444,1138460.6023085027,474872.41478369886,474872.41478369886,211561.77042936897,1158678.0,971265.3195385383,971265.3195385383,227023.24668194624,513.5309977989509,496.37405206727044,498.0200503653617,484.27286606213545,513.9662946998267,511.4295151955578,511.4295151955578,490.0475635790659
